Location,Timestamp,Question6a,Question6b,Question7a,Question7b,Question8a,Question8b,Question9a,Question9b,Question10a,Question10b,Question11a,Question11b,Question12a,Question12b,Question13a,Question13b,Question14,Question15,Technical/Theorical mark,Pre/Exam mark,Coordinate,T1,T2,T1 Floating,T2 Floating,T1 Final,T2 Final,ABS1,ABS2,Category
Sydney,12/04/2019,1,1,1,1,0,1,1,1,0,0,1,1,0,1,0,0,10,10,6,4,"6,4",7.5,5,-0.501548178,1.205546835,6.998451822,6.205546835,6.998451822,6.205546835,Social marketing
Sydney,12/04/2019,1,1,0,1,1,1,0,1,1,0,0,0,1,0,1,1,9,9,5,5,"5,5",6.25,6.25,-0.617152482,0.285930856,5.632847518,6.535930856,5.632847518,6.535930856,Social marketing
Sydney,12/04/2019,0,1,1,1,1,1,0,0,0,1,1,1,1,0,1,0,9,9,5,5,"5,5",6.25,6.25,-1.384796807,0.374020628,4.865203193,6.624020628,4.865203193,6.624020628,software engineering
Sydney,12/04/2019,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,8,4,1,"4,1",5,1.25,-0.031922261,-1.151731777,4.968077739,0.098268223,4.968077739,0.098268223,Design Skills
Sydney,12/04/2019,1,0,1,1,0,0,1,1,0,0,0,1,0,1,0,1,10,9,5,3,"5,3",6.25,3.75,-0.915665944,0.725401063,5.334334056,4.475401063,5.334334056,4.475401063,IT Management
Sydney,12/04/2019,1,0,1,1,0,1,1,1,1,0,1,1,1,1,1,1,7,8,6,7,"6,7",7.5,8.75,-0.823240229,-0.8055185,6.676759771,7.9444815,6.676759771,7.9444815,Social marketing
Sydney,12/04/2019,0,1,1,1,0,0,0,1,0,1,1,0,0,1,1,0,5,1,5,3,"5,3",6.25,3.75,0.086110849,0.676817217,6.336110849,4.426817217,6.336110849,4.426817217,IT Management
Sydney,12/04/2019,0,1,0,1,0,0,1,0,1,0,1,0,0,1,1,1,6,2,4,4,"4,4",5,5,0.145906999,-0.429946527,5.145906999,4.570053473,5.145906999,4.570053473,IT Management
Sydney,12/04/2019,1,0,1,0,0,1,0,1,0,0,1,0,0,1,0,1,1,8,4,3,"4,3",5,3.75,0.658371049,-1.03931439,5.658371049,2.71068561,5.658371049,2.71068561,IT Management
Sydney,12/04/2019,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1,9,5,3,2,"3,2",3.75,2.5,-0.630807479,1.271236457,3.119192521,3.771236457,3.119192521,3.771236457,Design Skills
Sydney,12/04/2019,0,1,0,1,0,1,1,0,0,1,1,0,1,1,1,0,9,0,5,4,"5,4",6.25,5,-0.741280421,1.084826084,5.508719579,6.084826084,5.508719579,6.084826084,Social marketing
Sydney,12/04/2019,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1,3,10,3,4,"3,4",3.75,5,-1.453240885,1.246232049,2.296759115,6.246232049,2.296759115,6.246232049,software engineering
Sydney,12/04/2019,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,6,10,4,1,"4,1",5,1.25,-0.553948866,-0.485580767,4.446051134,0.764419233,4.446051134,0.764419233,Design Skills
Sydney,12/04/2019,1,0,0,0,1,0,0,1,1,0,1,1,1,0,1,0,2,10,2,6,"2,6",2.5,7.5,1.096573468,0.212245967,3.596573468,7.712245967,3.596573468,7.712245967,software engineering
Sydney,12/04/2019,0,0,0,1,1,1,0,0,0,0,1,1,0,0,0,0,10,6,3,2,"3,2",3.75,2.5,-0.150264875,0.990716628,3.599735125,3.490716628,3.599735125,3.490716628,Design Skills
Sydney,12/04/2019,1,0,1,0,1,0,1,1,1,0,0,1,1,0,0,1,0,7,3,6,"3,6",3.75,7.5,-1.368046455,1.114027279,2.381953545,8.614027279,2.381953545,8.614027279,software engineering
Sydney,12/04/2019,0,0,0,1,0,1,1,1,0,0,0,0,0,1,1,1,1,4,5,2,"5,2",6.25,2.5,1.415177481,-1.5595965,7.665177481,0.9404035,7.665177481,0.9404035,IT Management
Sydney,12/04/2019,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,7,3,1,4,"1,4",1.25,5,0.948274536,-1.157483435,2.198274536,3.842516565,2.198274536,3.842516565,Design Skills
Sydney,12/04/2019,1,1,1,0,0,1,1,0,0,1,1,0,1,1,1,0,5,1,4,6,"4,6",5,7.5,1.444730853,1.351941363,6.444730853,8.851941363,6.444730853,8.851941363,Social marketing
Sydney,12/04/2019,0,0,1,1,1,1,0,0,0,1,1,1,1,0,1,1,8,5,5,5,"5,5",6.25,6.25,-0.15512226,-0.474247132,6.09487774,5.775752868,6.09487774,5.775752868,Social marketing
Sydney,12/04/2019,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,5,2,2,2,"2,2",2.5,2.5,-0.132851715,1.164273723,2.367148285,3.664273723,2.367148285,3.664273723,Design Skills
Sydney,12/04/2019,1,0,0,1,1,0,0,1,0,1,1,1,0,1,0,1,7,5,6,3,"6,3",7.5,3.75,1.010909209,1.204833741,8.510909209,4.954833741,8.510909209,4.954833741,IT Management
Sydney,12/04/2019,0,0,1,1,1,1,1,0,1,0,0,1,0,1,0,1,9,0,5,4,"5,4",6.25,5,-1.001186027,-0.059393141,5.248813973,4.940606859,5.248813973,4.940606859,IT Management
Sydney,12/04/2019,1,1,1,0,0,1,0,0,1,1,0,0,0,1,1,1,8,10,5,4,"5,4",6.25,5,0.02285102,0.448364312,6.27285102,5.448364312,6.27285102,5.448364312,Social marketing
Sydney,12/04/2019,1,1,1,1,1,1,0,1,1,1,1,0,1,1,0,0,4,7,6,6,"6,6",7.5,7.5,0.773146576,1.157745455,8.273146576,8.657745455,8.273146576,8.657745455,Social marketing
Sydney,12/04/2019,0,0,0,1,0,1,1,0,1,0,1,1,1,0,0,1,6,10,4,4,"4,4",5,5,-0.949045565,-1.152875185,4.050954435,3.847124815,4.050954435,3.847124815,Design Skills
Sydney,12/04/2019,1,1,0,1,0,0,0,0,1,1,1,0,1,1,1,1,9,10,5,5,"5,5",6.25,6.25,-0.803621242,0.083011996,5.446378758,6.333011996,5.446378758,6.333011996,Social marketing
Sydney,12/04/2019,0,1,1,1,0,0,1,0,0,1,1,0,0,1,0,0,2,0,4,3,"4,3",5,3.75,0.485011091,-1.142284478,5.485011091,2.607715522,5.485011091,2.607715522,IT Management
Sydney,12/04/2019,1,0,1,0,0,1,1,0,0,1,1,1,1,0,0,1,2,7,4,5,"4,5",5,6.25,-0.926170805,-0.956476612,4.073829195,5.293523388,4.073829195,5.293523388,software engineering
Sydney,12/04/2019,0,0,1,1,0,0,0,1,0,1,1,0,1,1,1,0,5,9,4,4,"4,4",5,5,0.730903656,-0.207106656,5.730903656,4.792893344,5.730903656,4.792893344,IT Management
Sydney,12/04/2019,1,0,1,1,0,0,0,1,1,0,0,1,1,1,0,0,7,5,4,4,"4,4",5,5,-0.134392894,1.159097693,4.865607106,6.159097693,4.865607106,6.159097693,software engineering
Sydney,12/04/2019,0,0,0,1,0,1,0,1,1,0,0,1,0,1,1,0,9,7,5,2,"5,2",6.25,2.5,0.274228579,-0.147840549,6.524228579,2.352159451,6.524228579,2.352159451,IT Management
Sydney,12/04/2019,1,1,1,1,0,1,0,0,1,1,1,1,0,1,1,1,9,0,7,5,"7,5",8.75,6.25,0.366383058,0.754367845,9.116383058,7.004367845,9.116383058,7.004367845,Social marketing
Sydney,12/04/2019,1,0,1,1,0,1,0,1,1,0,0,1,1,1,0,0,10,9,5,4,"5,4",6.25,5,0.357437506,1.476757561,6.607437506,6.476757561,6.607437506,6.476757561,Social marketing
Sydney,12/04/2019,0,1,1,0,1,0,0,0,0,1,0,1,1,1,1,1,4,0,5,4,"5,4",6.25,5,1.081374633,0.330926381,7.331374633,5.330926381,7.331374633,5.330926381,Social marketing
Sydney,12/04/2019,1,0,0,0,1,1,0,1,1,0,0,1,0,1,0,1,6,5,5,3,"5,3",6.25,3.75,-0.716340071,1.362597603,5.533659929,5.112597603,5.533659929,5.112597603,Social marketing
Sydney,12/04/2019,0,1,0,1,0,0,1,1,0,0,0,0,0,1,1,1,7,8,5,2,"5,2",6.25,2.5,-1.127467018,0.700427521,5.122532982,3.200427521,5.122532982,3.200427521,IT Management
Sydney,12/04/2019,0,0,1,1,0,1,0,0,1,1,0,1,1,1,1,1,4,2,6,4,"6,4",7.5,5,-0.111687713,-0.004937715,7.388312287,4.995062285,7.388312287,4.995062285,IT Management
Sydney,12/04/2019,0,1,0,1,1,0,1,1,1,0,0,1,0,0,0,1,8,4,5,3,"5,3",6.25,3.75,1.310970466,0.069907943,7.560970466,3.819907943,7.560970466,3.819907943,IT Management
Sydney,12/04/2019,0,1,1,0,0,1,1,0,1,1,0,0,0,0,1,0,6,10,3,4,"3,4",3.75,5,-0.840044306,0.268487805,2.909955694,5.268487805,2.909955694,5.268487805,software engineering
Sydney,12/04/2019,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,1,1,3,2,3,"2,3",2.5,3.75,0.8900696,0.705688044,3.3900696,4.455688044,3.3900696,4.455688044,Design Skills
Sydney,12/04/2019,0,0,0,1,0,1,1,0,1,0,1,1,0,1,1,1,0,1,5,4,"5,4",6.25,5,-1.363241619,-0.686294875,4.886758381,4.313705125,4.886758381,4.313705125,Design Skills
Sydney,12/04/2019,1,1,1,1,1,0,0,1,1,1,1,1,1,1,0,1,3,10,7,6,"7,6",8.75,7.5,-0.4009459,0.237378191,8.3490541,7.737378191,8.3490541,7.737378191,Social marketing
Sydney,12/04/2019,1,0,1,0,1,1,1,0,0,1,1,1,1,0,1,0,7,6,3,7,"3,7",3.75,8.75,-0.105811211,-0.360765757,3.644188789,8.389234243,3.644188789,8.389234243,software engineering
Sydney,12/04/2019,0,0,1,0,1,1,0,0,1,1,0,0,1,1,1,0,9,3,3,5,"3,5",3.75,6.25,-1.264491074,1.38202534,2.485508926,7.63202534,2.485508926,7.63202534,software engineering
Sydney,12/04/2019,0,1,1,0,1,1,0,0,1,0,1,0,1,1,0,1,5,9,4,5,"4,5",5,6.25,-0.6491807,0.011369995,4.3508193,6.261369995,4.3508193,6.261369995,software engineering
Sydney,12/04/2019,0,0,1,0,0,0,0,0,1,1,0,0,1,1,1,0,7,9,2,4,"2,4",2.5,5,1.053364776,-0.100704661,3.553364776,4.899295339,3.553364776,4.899295339,Design Skills
Sydney,12/04/2019,0,0,1,1,0,0,0,0,1,0,1,1,1,1,0,0,4,1,3,4,"3,4",3.75,5,-0.222700186,0.962500234,3.527299814,5.962500234,3.527299814,5.962500234,software engineering
Sydney,12/04/2019,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,1,5,"1,5",1.25,6.25,-1.090470458,-0.810563737,0.159529542,5.439436263,0.159529542,5.439436263,software engineering
Sydney,12/04/2019,0,1,0,1,1,1,0,0,0,0,0,0,1,0,1,1,2,9,4,3,"4,3",5,3.75,0.91910941,0.720821929,5.91910941,4.470821929,5.91910941,4.470821929,IT Management
Sydney,12/04/2019,0,1,0,1,0,1,1,0,0,1,1,1,0,0,1,0,5,6,5,3,"5,3",6.25,3.75,-0.179855785,1.524152531,6.070144215,5.274152531,6.070144215,5.274152531,Social marketing
Sydney,12/04/2019,0,0,1,1,1,0,1,0,0,0,0,0,1,1,0,0,8,3,2,4,"2,4",2.5,5,1.181404123,0.396245692,3.681404123,5.396245692,3.681404123,5.396245692,software engineering
Sydney,12/04/2019,1,1,1,1,0,1,1,1,1,0,0,1,0,0,1,0,4,9,5,5,"5,5",6.25,6.25,-1.112628939,0.367380371,5.137371061,6.617380371,5.137371061,6.617380371,Social marketing
Sydney,12/04/2019,1,0,0,1,0,1,0,0,0,1,0,1,1,1,1,1,6,4,6,3,"6,3",7.5,3.75,1.106309644,0.920099182,8.606309644,4.670099182,8.606309644,4.670099182,IT Management
Sydney,12/04/2019,0,0,1,0,0,0,1,0,0,1,1,1,0,1,1,0,2,9,3,4,"3,4",3.75,5,1.350919699,1.491982273,5.100919699,6.491982273,5.100919699,6.491982273,Social marketing
Sydney,12/04/2019,1,1,1,0,1,1,0,1,0,1,0,0,0,1,0,1,5,6,6,3,"6,3",7.5,3.75,-0.218127668,1.340150577,7.281872332,5.090150577,7.281872332,5.090150577,Social marketing
Sydney,12/04/2019,1,1,0,0,0,0,0,1,0,1,1,0,0,1,0,1,8,0,5,2,"5,2",6.25,2.5,0.042275951,-0.729740722,6.292275951,1.770259278,6.292275951,1.770259278,IT Management
Sydney,12/04/2019,1,1,1,0,1,0,0,0,1,0,1,1,0,1,1,1,8,10,4,6,"4,6",5,7.5,-0.989926037,1.033004446,4.010073963,8.533004446,4.010073963,8.533004446,software engineering
Sydney,12/04/2019,1,0,0,1,0,0,0,0,0,1,1,0,1,1,0,1,6,5,4,3,"4,3",5,3.75,0.691768075,1.455024232,5.691768075,5.205024232,5.691768075,5.205024232,Social marketing
Sydney,12/04/2019,0,0,1,0,0,1,0,1,0,1,0,0,1,1,1,1,2,3,5,3,"5,3",6.25,3.75,-0.941680345,0.65680316,5.308319655,4.40680316,5.308319655,4.40680316,IT Management
Sydney,12/04/2019,0,0,1,0,1,1,1,1,0,0,1,1,1,0,1,0,0,6,3,6,"3,6",3.75,7.5,0.303671275,-0.895600333,4.053671275,6.604399667,4.053671275,6.604399667,software engineering
Sydney,12/04/2019,1,0,0,1,1,1,0,0,1,1,0,1,0,0,1,0,7,0,4,4,"4,4",5,5,0.241421764,-0.929663904,5.241421764,4.070336096,5.241421764,4.070336096,IT Management
Sydney,12/04/2019,1,1,0,0,1,0,0,1,1,1,1,1,1,0,0,0,5,3,4,5,"4,5",5,6.25,-0.348011215,0.094891976,4.651988785,6.344891976,4.651988785,6.344891976,software engineering
Sydney,12/04/2019,0,1,0,1,1,0,0,1,0,1,0,1,0,0,1,1,0,8,6,2,"6,2",7.5,2.5,-1.046068367,1.47990914,6.453931633,3.97990914,6.453931633,3.97990914,IT Management
Sydney,12/04/2019,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,1,4,4,2,3,"2,3",2.5,3.75,-0.453272514,1.519061362,2.046727486,5.269061362,2.046727486,5.269061362,software engineering
Sydney,12/04/2019,0,1,1,1,0,1,1,1,1,0,1,0,0,0,1,1,2,8,5,5,"5,5",6.25,6.25,1.439799075,1.577889991,7.689799075,7.827889991,7.689799075,7.827889991,Social marketing
Sydney,12/04/2019,0,0,1,1,1,0,1,1,0,0,0,0,1,1,0,1,3,5,4,4,"4,4",5,5,0.838413237,-1.495150953,5.838413237,3.504849047,5.838413237,3.504849047,IT Management
Sydney,12/04/2019,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,4,4,1,3,"1,3",1.25,3.75,-0.611755395,0.980576408,0.638244605,4.730576408,0.638244605,4.730576408,Design Skills
Sydney,12/04/2019,1,0,1,1,0,0,1,1,1,0,0,0,0,1,0,1,5,5,4,4,"4,4",5,5,-1.078942369,-0.219773028,3.921057631,4.780226972,3.921057631,4.780226972,Design Skills
Sydney,12/04/2019,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,2,7,1,4,"1,4",1.25,5,1.271770912,-0.545038732,2.521770912,4.454961268,2.521770912,4.454961268,Design Skills
Sydney,12/04/2019,1,0,1,1,1,1,0,0,0,0,1,1,1,0,0,0,9,0,3,5,"3,5",3.75,6.25,0.674889474,-0.308592341,4.424889474,5.941407659,4.424889474,5.941407659,software engineering
Sydney,12/04/2019,1,0,1,0,1,1,0,0,1,1,0,1,1,1,0,1,10,4,5,5,"5,5",6.25,6.25,-1.078567426,-0.95404784,5.171432574,5.29595216,5.171432574,5.29595216,Social marketing
Sydney,12/04/2019,0,1,0,0,0,1,0,0,1,0,1,0,1,1,1,0,3,1,3,4,"3,4",3.75,5,-1.181316308,0.370306626,2.568683692,5.370306626,2.568683692,5.370306626,software engineering
Sydney,12/04/2019,1,1,1,1,1,1,1,0,0,1,0,0,0,1,0,1,9,5,6,4,"6,4",7.5,5,-1.243812324,-0.603230808,6.256187676,4.396769192,6.256187676,4.396769192,IT Management
Sydney,12/04/2019,0,1,1,0,1,1,0,0,0,1,1,1,1,0,0,1,4,5,5,4,"5,4",6.25,5,0.03925666,1.423664488,6.28925666,6.423664488,6.28925666,6.423664488,Social marketing
Sydney,12/04/2019,0,1,0,1,0,1,0,0,0,0,0,0,0,1,1,1,5,5,5,1,"5,1",6.25,1.25,-0.067792988,0.329549853,6.182207012,1.579549853,6.182207012,1.579549853,IT Management
Sydney,12/04/2019,1,0,1,0,0,1,0,1,1,1,1,0,0,1,1,0,4,6,4,5,"4,5",5,6.25,-0.439093802,-0.344567712,4.560906198,5.905432288,4.560906198,5.905432288,software engineering
Sydney,12/04/2019,1,1,1,1,1,1,0,0,0,1,1,1,0,0,1,0,3,10,5,5,"5,5",6.25,6.25,-0.208922458,-1.319951775,6.041077542,4.930048225,6.041077542,4.930048225,IT Management
Sydney,12/04/2019,1,0,0,1,1,0,1,1,0,0,1,1,0,1,1,1,4,3,5,5,"5,5",6.25,6.25,0.398848686,-1.58189176,6.648848686,4.66810824,6.648848686,4.66810824,IT Management
Sydney,12/04/2019,0,1,1,1,1,1,0,0,0,1,0,1,1,0,1,0,7,10,5,4,"5,4",6.25,5,0.181399074,0.529594494,6.431399074,5.529594494,6.431399074,5.529594494,Social marketing
Sydney,12/04/2019,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,2,2,2,3,"2,3",2.5,3.75,-1.016731414,-0.280027527,1.483268586,3.469972473,1.483268586,3.469972473,Design Skills
Sydney,12/04/2019,0,0,1,1,0,0,0,1,0,0,1,1,0,0,1,1,4,0,4,3,"4,3",5,3.75,0.85570836,0.598595014,5.85570836,4.348595014,5.85570836,4.348595014,IT Management
Sydney,12/04/2019,1,1,1,1,0,1,0,0,0,1,1,0,1,0,0,0,7,4,4,4,"4,4",5,5,1.373908096,-0.619635953,6.373908096,4.380364047,6.373908096,4.380364047,IT Management
Sydney,12/04/2019,1,1,1,1,0,1,1,0,0,1,1,1,0,1,1,0,2,3,6,5,"6,5",7.5,6.25,-0.281372412,-1.395796958,7.218627588,4.854203042,7.218627588,4.854203042,IT Management
Sydney,12/04/2019,1,1,0,1,0,0,1,1,1,1,1,1,1,1,1,1,8,8,7,6,"7,6",8.75,7.5,-1.504943219,1.487177986,7.245056781,8.987177986,7.245056781,8.987177986,Social marketing
Sydney,12/04/2019,1,0,0,0,0,1,0,1,0,0,1,1,1,1,1,1,3,4,5,4,"5,4",6.25,5,1.027789374,-1.095528332,7.277789374,3.904471668,7.277789374,3.904471668,IT Management
Sydney,12/04/2019,0,0,0,0,1,1,1,1,1,1,0,0,1,0,0,1,10,1,4,4,"4,4",5,5,0.781129382,0.466145187,5.781129382,5.466145187,5.781129382,5.466145187,Social marketing
Sydney,12/04/2019,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,8,0,1,3,"1,3",1.25,3.75,-0.238142143,0.651847614,1.011857857,4.401847614,1.011857857,4.401847614,Design Skills
Sydney,12/04/2019,1,0,1,1,1,0,1,0,1,1,1,0,1,1,1,0,4,7,3,8,"3,8",3.75,10,0.300616501,-1.046310516,4.050616501,8.953689484,4.050616501,8.953689484,software engineering
Sydney,12/04/2019,1,0,1,0,0,0,0,0,1,0,1,1,0,0,1,1,1,0,2,5,"2,5",2.5,6.25,0.23781848,-0.178784421,2.73781848,6.071215579,2.73781848,6.071215579,software engineering
Sydney,12/04/2019,1,1,0,1,0,0,1,1,1,1,1,0,0,0,0,1,4,6,5,4,"5,4",6.25,5,-0.466545838,0.080784914,5.783454162,5.080784914,5.783454162,5.080784914,Social marketing
Sydney,12/04/2019,1,1,0,0,0,0,1,0,1,1,0,1,1,0,1,1,0,9,4,5,"4,5",5,6.25,0.461671543,-0.041458461,5.461671543,6.208541539,5.461671543,6.208541539,Social marketing
Sydney,12/04/2019,1,1,0,0,1,1,0,1,0,1,1,0,1,1,1,0,8,6,5,5,"5,5",6.25,6.25,-1.592291764,0.099445995,4.657708236,6.349445995,4.657708236,6.349445995,software engineering
Sydney,12/04/2019,1,0,1,0,1,0,1,0,0,1,1,1,0,1,0,0,10,8,3,5,"3,5",3.75,6.25,-0.52750756,-1.207150599,3.22249244,5.042849401,3.22249244,5.042849401,software engineering
Sydney,12/04/2019,0,1,0,0,1,1,0,1,1,1,0,1,0,1,1,1,1,3,7,3,"7,3",8.75,3.75,-1.402245579,1.250362498,7.347754421,5.000362498,7.347754421,5.000362498,Social marketing
Sydney,12/04/2019,1,1,1,0,1,0,1,1,0,1,0,1,1,1,1,0,9,8,5,6,"5,6",6.25,7.5,0.509319148,-0.210976995,6.759319148,7.289023005,6.759319148,7.289023005,Social marketing
Sydney,12/04/2019,0,1,0,0,1,1,0,0,0,1,0,0,1,1,0,1,3,0,5,2,"5,2",6.25,2.5,-1.477806476,0.56742951,4.772193524,3.06742951,4.772193524,3.06742951,Design Skills
Sydney,12/04/2019,0,1,1,0,1,0,0,1,1,0,1,0,1,0,1,1,5,10,3,6,"3,6",3.75,7.5,1.160628231,-1.573953061,4.910628231,5.926046939,4.910628231,5.926046939,software engineering
Sydney,12/04/2019,0,0,1,0,1,1,1,1,0,0,0,0,0,1,1,0,0,6,3,4,"3,4",3.75,5,0.522511403,1.293502712,4.272511403,6.293502712,4.272511403,6.293502712,software engineering
Sydney,12/04/2019,1,0,0,0,1,0,1,1,1,0,0,1,0,1,1,0,1,8,3,5,"3,5",3.75,6.25,0.549954733,-0.763112823,4.299954733,5.486887177,4.299954733,5.486887177,software engineering
Sydney,12/04/2019,1,0,0,1,0,0,0,1,0,1,1,0,1,0,0,1,9,2,4,3,"4,3",5,3.75,0.12658234,-1.449815151,5.12658234,2.300184849,5.12658234,2.300184849,IT Management
Sydney,12/04/2019,1,0,0,0,0,0,0,1,1,1,0,1,0,0,1,0,2,5,3,3,"3,3",3.75,3.75,-1.2723113,0.92461682,2.4776887,4.67461682,2.4776887,4.67461682,Design Skills
Sydney,12/04/2019,0,0,1,1,1,0,1,0,0,1,0,0,1,1,1,1,7,6,4,5,"4,5",5,6.25,1.18351073,0.217057181,6.18351073,6.467057181,6.18351073,6.467057181,Social marketing
Sydney,12/04/2019,1,0,0,0,1,0,0,0,0,1,1,1,1,0,0,1,0,3,3,4,"3,4",3.75,5,-0.264303734,1.354394127,3.485696266,6.354394127,3.485696266,6.354394127,software engineering
Sydney,12/04/2019,0,0,1,0,0,1,1,1,0,1,0,1,0,0,0,1,8,8,5,2,"5,2",6.25,2.5,0.182812999,-1.299749782,6.432812999,1.200250218,6.432812999,1.200250218,IT Management
Sydney,12/04/2019,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,1,6,3,2,4,"2,4",2.5,5,-1.148694071,1.591544206,1.351305929,6.591544206,1.351305929,6.591544206,software engineering
Sydney,12/04/2019,1,0,1,1,1,1,0,0,0,0,1,1,1,0,1,0,3,3,3,6,"3,6",3.75,7.5,-0.269213146,-1.543226068,3.480786854,5.956773932,3.480786854,5.956773932,software engineering
Sydney,12/04/2019,0,0,0,1,1,1,1,1,1,0,0,0,0,1,1,1,3,8,5,4,"5,4",6.25,5,-0.289947569,-0.006722484,5.960052431,4.993277516,5.960052431,4.993277516,IT Management
Sydney,12/04/2019,0,1,1,0,1,1,1,0,0,0,0,1,0,0,1,0,9,2,3,4,"3,4",3.75,5,0.777970162,-0.923877251,4.527970162,4.076122749,4.527970162,4.076122749,Design Skills
Sydney,12/04/2019,0,0,0,1,1,1,0,0,0,0,1,0,0,0,1,1,2,10,3,3,"3,3",3.75,3.75,0.562462375,-0.687870386,4.312462375,3.062129614,4.312462375,3.062129614,Design Skills
Sydney,12/04/2019,1,0,1,1,0,0,0,1,0,1,1,0,1,0,1,1,6,7,4,5,"4,5",5,6.25,0.075069316,0.333131536,5.075069316,6.583131536,5.075069316,6.583131536,Social marketing
Sydney,12/04/2019,0,0,1,1,1,1,0,1,1,0,0,1,1,0,1,1,7,0,5,5,"5,5",6.25,6.25,1.270166267,-1.221686521,7.520166267,5.028313479,7.520166267,5.028313479,Social marketing
Sydney,12/04/2019,1,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,4,10,2,3,"2,3",2.5,3.75,1.212289265,-0.604187638,3.712289265,3.145812362,3.712289265,3.145812362,Design Skills
Sydney,12/04/2019,0,1,0,1,1,1,1,1,0,0,0,0,0,0,1,1,10,10,5,3,"5,3",6.25,3.75,0.847167564,-0.449140546,7.097167564,3.300859454,7.097167564,3.300859454,IT Management
Sydney,12/04/2019,0,1,0,1,1,1,0,1,1,1,0,0,0,0,0,0,1,1,5,2,"5,2",6.25,2.5,-0.60592065,-1.526325918,5.64407935,0.973674082,5.64407935,0.973674082,IT Management
Sydney,12/04/2019,1,0,0,0,0,0,1,1,1,0,1,0,1,0,0,0,5,6,1,5,"1,5",1.25,6.25,1.119801822,1.187608142,2.369801822,7.437608142,2.369801822,7.437608142,software engineering
Sydney,12/04/2019,1,0,1,0,0,0,1,0,0,1,1,1,0,1,1,0,8,6,3,5,"3,5",3.75,6.25,-0.609632184,0.289404031,3.140367816,6.539404031,3.140367816,6.539404031,software engineering
Sydney,12/04/2019,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,1,10,8,3,2,"3,2",3.75,2.5,-0.22028383,0.257925863,3.52971617,2.757925863,3.52971617,2.757925863,Design Skills
Sydney,12/04/2019,1,1,1,0,1,1,0,0,1,0,0,1,1,1,0,0,2,2,4,5,"4,5",5,6.25,-1.591582372,-0.370175949,3.408417628,5.879824051,3.408417628,5.879824051,software engineering
Sydney,12/04/2019,1,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,2,4,2,"4,2",5,2.5,-1.466680955,0.415921779,3.533319045,2.915921779,3.533319045,2.915921779,Design Skills
Sydney,12/04/2019,1,0,0,1,1,0,0,0,1,1,1,0,0,0,0,1,5,1,3,4,"3,4",3.75,5,0.49637774,0.805854054,4.24637774,5.805854054,4.24637774,5.805854054,software engineering
Sydney,12/04/2019,1,1,0,1,0,0,1,0,1,0,1,1,0,0,0,0,3,2,3,4,"3,4",3.75,5,-1.374538538,0.254239917,2.375461462,5.254239917,2.375461462,5.254239917,software engineering
Sydney,12/04/2019,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,7,1,3,1,"3,1",3.75,1.25,1.274081366,-0.191036635,5.024081366,1.058963365,5.024081366,1.058963365,IT Management
Sydney,12/04/2019,1,0,1,0,1,1,1,1,1,0,0,0,0,1,0,1,7,2,4,5,"4,5",5,6.25,1.5521028,1.225639789,6.5521028,7.475639789,6.5521028,7.475639789,Social marketing
Sydney,12/04/2019,1,0,1,0,1,0,1,0,0,1,1,0,0,1,0,1,6,8,3,5,"3,5",3.75,6.25,0.964778877,0.433721609,4.714778877,6.683721609,4.714778877,6.683721609,software engineering
Sydney,12/04/2019,1,0,0,1,1,0,1,0,1,0,0,1,0,0,1,0,8,7,2,5,"2,5",2.5,6.25,1.493102339,-0.921890909,3.993102339,5.328109091,3.993102339,5.328109091,software engineering
Sydney,12/04/2019,0,1,0,0,1,1,0,1,1,0,1,1,1,0,1,0,0,5,4,5,"4,5",5,6.25,-0.24088608,-0.161087126,4.75911392,6.088912874,4.75911392,6.088912874,software engineering
Sydney,12/04/2019,1,0,0,0,1,0,1,1,0,0,0,0,1,1,0,1,1,3,3,4,"3,4",3.75,5,1.511874202,-0.179551371,5.261874202,4.820448629,5.261874202,4.820448629,IT Management
Sydney,12/04/2019,0,0,1,1,0,1,1,0,0,1,1,1,0,1,1,1,0,9,6,4,"6,4",7.5,5,1.031208963,-0.383662879,8.531208963,4.616337121,8.531208963,4.616337121,IT Management
Sydney,12/04/2019,0,1,1,1,1,0,0,0,0,1,1,1,0,1,0,1,4,6,6,3,"6,3",7.5,3.75,-0.033553655,1.021802414,7.466446345,4.771802414,7.466446345,4.771802414,IT Management
